id,Date,APPLICATION,OFFERED,ANSWERED,AVG ANS DELAY,AVG ANS DELAY SECONDS,MAX ANS DELAY,ABANDONED,DelayCallsProduct
2016-04-10-ccc_link_script,2016/04/10,ccc_link_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-10-ccc_media_line_script,2016/04/10,ccc_media_line_script,3,3,0:00:04,4,0:00:05,0,12
2016-04-10-ccc_priority_script,2016/04/10,ccc_priority_script,11,11,0:00:08,8,0:00:22,0,88
2016-04-10-ccc_tax_script,2016/04/10,ccc_tax_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-10-ccc_waste_recycling_script,2016/04/10,ccc_waste_recycling_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-11-ccc_311_calgary_script,2016/04/11,ccc_311_calgary_script,3570,3465,0:00:26,26,0:07:37,105,90090
2016-04-11-ccc_311_lobby_ph_script,2016/04/11,ccc_311_lobby_ph_script,4,4,0:00:04,4,0:00:06,0,16
2016-04-11-ccc_aserv_info_script,2016/04/11,ccc_aserv_info_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-11-ccc_bylaw_script,2016/04/11,ccc_bylaw_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-11-ccc_city_script,2016/04/11,ccc_city_script,30,30,0:00:13,13,0:01:51,0,390
2016-04-11-ccc_cty_online_script,2016/04/11,ccc_cty_online_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-11-ccc_feedback_script,2016/04/11,ccc_feedback_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-11-ccc_fpb_script,2016/04/11,ccc_fpb_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-11-ccc_help_script,2016/04/11,ccc_help_script,16,15,0:00:10,10,0:00:33,1,150
2016-04-11-ccc_link_script,2016/04/11,ccc_link_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-11-ccc_media_line_script,2016/04/11,ccc_media_line_script,1,1,0:00:02,2,0:00:02,0,2
2016-04-11-ccc_priority_script,2016/04/11,ccc_priority_script,28,24,0:00:07,7,0:00:45,4,168
2016-04-11-ccc_tax_script,2016/04/11,ccc_tax_script,25,24,0:00:28,28,0:02:13,1,672
2016-04-11-ccc_waste_recycling_script,2016/04/11,ccc_waste_recycling_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-12-ccc_311_calgary_script,2016/04/12,ccc_311_calgary_script,3391,3084,0:01:22,82,0:07:08,307,252888
2016-04-12-ccc_311_lobby_ph_script,2016/04/12,ccc_311_lobby_ph_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-12-ccc_aserv_info_script,2016/04/12,ccc_aserv_info_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-12-ccc_bylaw_script,2016/04/12,ccc_bylaw_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-12-ccc_city_script,2016/04/12,ccc_city_script,45,44,0:00:39,39,0:04:02,1,1716
2016-04-12-ccc_cty_online_script,2016/04/12,ccc_cty_online_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-12-ccc_feedback_script,2016/04/12,ccc_feedback_script,1,0,0:00:00,0,0:00:00,0,0
2016-04-12-ccc_fpb_script,2016/04/12,ccc_fpb_script,1,1,0:05:26,326,0:05:26,0,326
2016-04-12-ccc_help_script,2016/04/12,ccc_help_script,11,10,0:00:17,17,0:00:51,1,170
2016-04-12-ccc_link_script,2016/04/12,ccc_link_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-12-ccc_media_line_script,2016/04/12,ccc_media_line_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-12-ccc_priority_script,2016/04/12,ccc_priority_script,35,34,0:00:12,12,0:00:58,1,408
2016-04-12-ccc_tax_script,2016/04/12,ccc_tax_script,22,20,0:02:08,128,0:06:16,2,2560
2016-04-12-ccc_waste_recycling_script,2016/04/12,ccc_waste_recycling_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-13-ccc_311_calgary_script,2016/04/13,ccc_311_calgary_script,3635,3073,0:02:24,144,0:11:00,562,442512
2016-04-13-ccc_311_lobby_ph_script,2016/04/13,ccc_311_lobby_ph_script,1,1,0:00:11,11,0:00:11,0,11
2016-04-13-ccc_aserv_info_script,2016/04/13,ccc_aserv_info_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-13-ccc_bylaw_script,2016/04/13,ccc_bylaw_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-13-ccc_city_script,2016/04/13,ccc_city_script,25,23,0:00:49,49,0:03:49,2,1127
2016-04-13-ccc_cty_online_script,2016/04/13,ccc_cty_online_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-13-ccc_feedback_script,2016/04/13,ccc_feedback_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-13-ccc_fpb_script,2016/04/13,ccc_fpb_script,1,0,0:00:00,0,0:00:00,1,0
2016-04-13-ccc_help_script,2016/04/13,ccc_help_script,33,26,0:00:15,15,0:00:59,7,390
2016-04-13-ccc_link_script,2016/04/13,ccc_link_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-13-ccc_media_line_script,2016/04/13,ccc_media_line_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-13-ccc_priority_script,2016/04/13,ccc_priority_script,24,23,0:00:17,17,0:01:15,1,391
2016-04-13-ccc_tax_script,2016/04/13,ccc_tax_script,17,13,0:02:56,176,0:08:28,4,2288
2016-04-13-ccc_waste_recycling_script,2016/04/13,ccc_waste_recycling_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-14-ccc_311_calgary_script,2016/04/14,ccc_311_calgary_script,3143,3038,0:00:24,24,0:08:30,105,72912
2016-04-14-ccc_311_lobby_ph_script,2016/04/14,ccc_311_lobby_ph_script,8,7,0:00:10,10,0:00:18,1,70
2016-04-14-ccc_aserv_info_script,2016/04/14,ccc_aserv_info_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-14-ccc_bylaw_script,2016/04/14,ccc_bylaw_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-14-ccc_city_script,2016/04/14,ccc_city_script,28,27,0:00:13,13,0:01:01,1,351
2016-04-14-ccc_cty_online_script,2016/04/14,ccc_cty_online_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-14-ccc_feedback_script,2016/04/14,ccc_feedback_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-14-ccc_fpb_script,2016/04/14,ccc_fpb_script,1,1,0:00:08,8,0:00:08,0,8
2016-04-14-ccc_help_script,2016/04/14,ccc_help_script,16,16,0:00:12,12,0:00:40,0,192
2016-04-14-ccc_link_script,2016/04/14,ccc_link_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-14-ccc_media_line_script,2016/04/14,ccc_media_line_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-14-ccc_priority_script,2016/04/14,ccc_priority_script,22,21,0:00:08,8,0:00:35,1,168
2016-04-14-ccc_tax_script,2016/04/14,ccc_tax_script,21,20,0:00:29,29,0:01:46,1,580
2016-04-14-ccc_waste_recycling_script,2016/04/14,ccc_waste_recycling_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-15-ccc_311_calgary_script,2016/04/15,ccc_311_calgary_script,3159,2758,0:01:49,109,0:10:06,401,300622
2016-04-15-ccc_311_lobby_ph_script,2016/04/15,ccc_311_lobby_ph_script,4,3,0:00:20,20,0:00:34,1,60
2016-04-15-ccc_aserv_info_script,2016/04/15,ccc_aserv_info_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-15-ccc_bylaw_script,2016/04/15,ccc_bylaw_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-15-ccc_city_script,2016/04/15,ccc_city_script,16,16,0:00:39,39,0:05:43,0,624
2016-04-15-ccc_cty_online_script,2016/04/15,ccc_cty_online_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-15-ccc_feedback_script,2016/04/15,ccc_feedback_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-15-ccc_fpb_script,2016/04/15,ccc_fpb_script,1,0,0:00:00,0,0:00:00,1,0
2016-04-15-ccc_help_script,2016/04/15,ccc_help_script,10,9,0:00:17,17,0:00:52,1,153
2016-04-15-ccc_link_script,2016/04/15,ccc_link_script,1,0,0:00:00,0,0:00:00,0,0
2016-04-15-ccc_media_line_script,2016/04/15,ccc_media_line_script,2,2,0:00:10,10,0:00:13,0,20
2016-04-15-ccc_priority_script,2016/04/15,ccc_priority_script,28,27,0:00:11,11,0:01:08,1,297
2016-04-15-ccc_tax_script,2016/04/15,ccc_tax_script,26,25,0:01:47,107,0:08:38,1,2675
2016-04-15-ccc_waste_recycling_script,2016/04/15,ccc_waste_recycling_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-16-ccc_311_calgary_script,2016/04/16,ccc_311_calgary_script,1353,1284,0:00:37,37,0:08:47,69,47508
2016-04-16-ccc_311_lobby_ph_script,2016/04/16,ccc_311_lobby_ph_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-16-ccc_aserv_info_script,2016/04/16,ccc_aserv_info_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-16-ccc_bylaw_script,2016/04/16,ccc_bylaw_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-16-ccc_city_script,2016/04/16,ccc_city_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-16-ccc_cty_online_script,2016/04/16,ccc_cty_online_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-16-ccc_feedback_script,2016/04/16,ccc_feedback_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-16-ccc_fpb_script,2016/04/16,ccc_fpb_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-16-ccc_help_script,2016/04/16,ccc_help_script,2,1,0:00:08,8,0:00:08,1,8
2016-04-16-ccc_link_script,2016/04/16,ccc_link_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-16-ccc_media_line_script,2016/04/16,ccc_media_line_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-16-ccc_priority_script,2016/04/16,ccc_priority_script,19,18,0:00:19,19,0:02:09,1,342
2016-04-16-ccc_tax_script,2016/04/16,ccc_tax_script,3,3,0:01:10,70,0:03:24,0,210
2016-04-16-ccc_waste_recycling_script,2016/04/16,ccc_waste_recycling_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-17-ccc_311_calgary_script,2016/04/17,ccc_311_calgary_script,1251,1165,0:00:45,45,0:08:13,86,52425
2016-04-17-ccc_311_lobby_ph_script,2016/04/17,ccc_311_lobby_ph_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-17-ccc_aserv_info_script,2016/04/17,ccc_aserv_info_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-17-ccc_bylaw_script,2016/04/17,ccc_bylaw_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-17-ccc_city_script,2016/04/17,ccc_city_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-17-ccc_cty_online_script,2016/04/17,ccc_cty_online_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-17-ccc_feedback_script,2016/04/17,ccc_feedback_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-17-ccc_fpb_script,2016/04/17,ccc_fpb_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-17-ccc_help_script,2016/04/17,ccc_help_script,3,2,0:00:08,8,0:00:10,1,16
2016-04-17-ccc_link_script,2016/04/17,ccc_link_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-17-ccc_media_line_script,2016/04/17,ccc_media_line_script,2,2,0:00:05,5,0:00:08,0,10
2016-04-17-ccc_priority_script,2016/04/17,ccc_priority_script,25,24,0:00:18,18,0:01:24,1,432
2016-04-17-ccc_tax_script,2016/04/17,ccc_tax_script,3,3,0:00:17,17,0:00:45,0,51
2016-04-17-ccc_waste_recycling_script,2016/04/17,ccc_waste_recycling_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-18-ccc_311_calgary_script,2016/04/18,ccc_311_calgary_script,3964,3603,0:01:19,79,0:06:49,361,284637
2016-04-18-ccc_311_lobby_ph_script,2016/04/18,ccc_311_lobby_ph_script,3,3,0:00:15,15,0:00:18,0,45
2016-04-18-ccc_aserv_info_script,2016/04/18,ccc_aserv_info_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-18-ccc_bylaw_script,2016/04/18,ccc_bylaw_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-18-ccc_city_script,2016/04/18,ccc_city_script,13,13,0:00:39,39,0:03:48,0,507
2016-04-18-ccc_cty_online_script,2016/04/18,ccc_cty_online_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-18-ccc_feedback_script,2016/04/18,ccc_feedback_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-18-ccc_fpb_script,2016/04/18,ccc_fpb_script,2,1,0:00:02,2,0:00:02,1,2
2016-04-18-ccc_help_script,2016/04/18,ccc_help_script,32,26,0:00:12,12,0:00:36,6,312
2016-04-18-ccc_link_script,2016/04/18,ccc_link_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-18-ccc_media_line_script,2016/04/18,ccc_media_line_script,1,1,0:00:07,7,0:00:07,0,7
2016-04-18-ccc_priority_script,2016/04/18,ccc_priority_script,27,26,0:00:12,12,0:01:05,1,312
2016-04-18-ccc_tax_script,2016/04/18,ccc_tax_script,20,19,0:01:29,89,0:05:22,1,1691
2016-04-18-ccc_waste_recycling_script,2016/04/18,ccc_waste_recycling_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-19-ccc_311_calgary_script,2016/04/19,ccc_311_calgary_script,3889,3498,0:01:23,83,0:11:44,391,290334
2016-04-19-ccc_311_lobby_ph_script,2016/04/19,ccc_311_lobby_ph_script,5,5,0:00:08,8,0:00:29,0,40
2016-04-19-ccc_aserv_info_script,2016/04/19,ccc_aserv_info_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-19-ccc_bylaw_script,2016/04/19,ccc_bylaw_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-19-ccc_city_script,2016/04/19,ccc_city_script,11,11,0:00:16,16,0:00:39,0,176
2016-04-19-ccc_cty_online_script,2016/04/19,ccc_cty_online_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-19-ccc_feedback_script,2016/04/19,ccc_feedback_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-19-ccc_fpb_script,2016/04/19,ccc_fpb_script,1,1,0:01:48,108,0:01:48,0,108
2016-04-19-ccc_help_script,2016/04/19,ccc_help_script,20,18,0:00:18,18,0:00:55,2,324
2016-04-19-ccc_link_script,2016/04/19,ccc_link_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-19-ccc_media_line_script,2016/04/19,ccc_media_line_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-19-ccc_priority_script,2016/04/19,ccc_priority_script,27,27,0:00:12,12,0:00:52,0,324
2016-04-19-ccc_tax_script,2016/04/19,ccc_tax_script,19,17,0:01:34,94,0:04:29,2,1598
2016-04-19-ccc_waste_recycling_script,2016/04/19,ccc_waste_recycling_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-20-ccc_311_calgary_script,2016/04/20,ccc_311_calgary_script,3647,3371,0:01:11,71,0:09:44,276,239341
2016-04-20-ccc_311_lobby_ph_script,2016/04/20,ccc_311_lobby_ph_script,4,4,0:00:05,5,0:00:08,0,20
2016-04-20-ccc_aserv_info_script,2016/04/20,ccc_aserv_info_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-20-ccc_bylaw_script,2016/04/20,ccc_bylaw_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-20-ccc_city_script,2016/04/20,ccc_city_script,18,18,0:00:10,10,0:00:31,0,180
2016-04-20-ccc_cty_online_script,2016/04/20,ccc_cty_online_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-20-ccc_feedback_script,2016/04/20,ccc_feedback_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-20-ccc_fpb_script,2016/04/20,ccc_fpb_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-20-ccc_help_script,2016/04/20,ccc_help_script,22,21,0:00:14,14,0:01:12,1,294
2016-04-20-ccc_link_script,2016/04/20,ccc_link_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-20-ccc_media_line_script,2016/04/20,ccc_media_line_script,1,1,0:00:30,30,0:00:30,0,30
2016-04-20-ccc_priority_script,2016/04/20,ccc_priority_script,37,36,0:00:12,12,0:00:45,1,432
2016-04-20-ccc_tax_script,2016/04/20,ccc_tax_script,18,17,0:00:49,49,0:02:20,1,833
2016-04-20-ccc_waste_recycling_script,2016/04/20,ccc_waste_recycling_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-21-ccc_311_calgary_script,2016/04/21,ccc_311_calgary_script,3442,3193,0:00:55,55,0:13:03,249,175615
2016-04-21-ccc_311_lobby_ph_script,2016/04/21,ccc_311_lobby_ph_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-21-ccc_aserv_info_script,2016/04/21,ccc_aserv_info_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-21-ccc_bylaw_script,2016/04/21,ccc_bylaw_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-21-ccc_city_script,2016/04/21,ccc_city_script,19,17,0:00:13,13,0:00:38,2,221
2016-04-21-ccc_cty_online_script,2016/04/21,ccc_cty_online_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-21-ccc_feedback_script,2016/04/21,ccc_feedback_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-21-ccc_fpb_script,2016/04/21,ccc_fpb_script,1,1,0:00:04,4,0:00:04,0,4
2016-04-21-ccc_help_script,2016/04/21,ccc_help_script,51,49,0:00:21,21,0:01:09,2,1029
2016-04-21-ccc_link_script,2016/04/21,ccc_link_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-21-ccc_media_line_script,2016/04/21,ccc_media_line_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-21-ccc_priority_script,2016/04/21,ccc_priority_script,25,23,0:00:14,14,0:00:59,2,322
2016-04-21-ccc_tax_script,2016/04/21,ccc_tax_script,15,12,0:01:07,67,0:03:03,3,804
2016-04-21-ccc_waste_recycling_script,2016/04/21,ccc_waste_recycling_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-22-ccc_311_calgary_script,2016/04/22,ccc_311_calgary_script,3111,2819,0:01:29,89,0:10:51,292,250891
2016-04-22-ccc_311_lobby_ph_script,2016/04/22,ccc_311_lobby_ph_script,2,1,0:00:45,45,0:00:45,1,45
2016-04-22-ccc_aserv_info_script,2016/04/22,ccc_aserv_info_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-22-ccc_bylaw_script,2016/04/22,ccc_bylaw_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-22-ccc_city_script,2016/04/22,ccc_city_script,13,13,0:00:37,37,0:04:39,0,481
2016-04-22-ccc_cty_online_script,2016/04/22,ccc_cty_online_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-22-ccc_feedback_script,2016/04/22,ccc_feedback_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-22-ccc_fpb_script,2016/04/22,ccc_fpb_script,1,0,0:00:00,0,0:00:00,1,0
2016-04-22-ccc_help_script,2016/04/22,ccc_help_script,38,35,0:00:19,19,0:02:23,3,665
2016-04-22-ccc_link_script,2016/04/22,ccc_link_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-22-ccc_media_line_script,2016/04/22,ccc_media_line_script,4,3,0:00:11,11,0:00:13,1,33
2016-04-22-ccc_priority_script,2016/04/22,ccc_priority_script,22,20,0:00:10,10,0:00:25,2,200
2016-04-22-ccc_tax_script,2016/04/22,ccc_tax_script,21,15,0:02:32,152,0:10:19,6,2280
2016-04-22-ccc_waste_recycling_script,2016/04/22,ccc_waste_recycling_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-23-ccc_311_calgary_script,2016/04/23,ccc_311_calgary_script,1201,1110,0:00:53,53,0:11:18,91,58830
2016-04-23-ccc_311_lobby_ph_script,2016/04/23,ccc_311_lobby_ph_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-23-ccc_aserv_info_script,2016/04/23,ccc_aserv_info_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-23-ccc_bylaw_script,2016/04/23,ccc_bylaw_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-23-ccc_city_script,2016/04/23,ccc_city_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-23-ccc_cty_online_script,2016/04/23,ccc_cty_online_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-23-ccc_feedback_script,2016/04/23,ccc_feedback_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-23-ccc_fpb_script,2016/04/23,ccc_fpb_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-23-ccc_help_script,2016/04/23,ccc_help_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-23-ccc_link_script,2016/04/23,ccc_link_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-23-ccc_media_line_script,2016/04/23,ccc_media_line_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-23-ccc_priority_script,2016/04/23,ccc_priority_script,25,21,0:00:14,14,0:01:24,4,294
2016-04-23-ccc_tax_script,2016/04/23,ccc_tax_script,3,3,0:00:06,6,0:00:06,0,18
2016-04-23-ccc_waste_recycling_script,2016/04/23,ccc_waste_recycling_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-24-ccc_311_calgary_script,2016/04/24,ccc_311_calgary_script,943,925,0:00:13,13,0:04:46,18,12025
2016-04-24-ccc_311_lobby_ph_script,2016/04/24,ccc_311_lobby_ph_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-24-ccc_aserv_info_script,2016/04/24,ccc_aserv_info_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-24-ccc_bylaw_script,2016/04/24,ccc_bylaw_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-24-ccc_city_script,2016/04/24,ccc_city_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-24-ccc_cty_online_script,2016/04/24,ccc_cty_online_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-24-ccc_feedback_script,2016/04/24,ccc_feedback_script,1,0,0:00:00,0,0:00:00,0,0
2016-04-24-ccc_fpb_script,2016/04/24,ccc_fpb_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-24-ccc_help_script,2016/04/24,ccc_help_script,4,4,0:00:16,16,0:00:43,0,64
2016-04-24-ccc_link_script,2016/04/24,ccc_link_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-24-ccc_media_line_script,2016/04/24,ccc_media_line_script,1,1,0:00:06,6,0:00:06,0,6
2016-04-24-ccc_priority_script,2016/04/24,ccc_priority_script,16,14,0:00:14,14,0:01:46,2,196
2016-04-24-ccc_tax_script,2016/04/24,ccc_tax_script,2,2,0:00:02,2,0:00:02,0,4
2016-04-24-ccc_waste_recycling_script,2016/04/24,ccc_waste_recycling_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-25-ccc_311_calgary_script,2016/04/25,ccc_311_calgary_script,3328,3265,0:00:18,18,0:05:19,63,58770
2016-04-25-ccc_311_lobby_ph_script,2016/04/25,ccc_311_lobby_ph_script,3,3,0:00:05,5,0:00:06,0,15
2016-04-25-ccc_aserv_info_script,2016/04/25,ccc_aserv_info_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-25-ccc_bylaw_script,2016/04/25,ccc_bylaw_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-25-ccc_city_script,2016/04/25,ccc_city_script,29,29,0:00:06,6,0:00:24,0,174
2016-04-25-ccc_cty_online_script,2016/04/25,ccc_cty_online_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-25-ccc_feedback_script,2016/04/25,ccc_feedback_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-25-ccc_fpb_script,2016/04/25,ccc_fpb_script,2,2,0:00:04,4,0:00:05,0,8
2016-04-25-ccc_help_script,2016/04/25,ccc_help_script,68,67,0:00:08,8,0:00:45,1,536
2016-04-25-ccc_link_script,2016/04/25,ccc_link_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-25-ccc_media_line_script,2016/04/25,ccc_media_line_script,2,2,0:00:07,7,0:00:07,0,14
2016-04-25-ccc_priority_script,2016/04/25,ccc_priority_script,27,25,0:00:08,8,0:00:52,2,200
2016-04-25-ccc_tax_script,2016/04/25,ccc_tax_script,14,14,0:00:25,25,0:01:44,0,350
2016-04-25-ccc_waste_recycling_script,2016/04/25,ccc_waste_recycling_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-26-ccc_311_calgary_script,2016/04/26,ccc_311_calgary_script,3316,3121,0:00:50,50,0:06:05,195,156050
2016-04-26-ccc_311_lobby_ph_script,2016/04/26,ccc_311_lobby_ph_script,3,2,0:00:04,4,0:00:04,1,8
2016-04-26-ccc_aserv_info_script,2016/04/26,ccc_aserv_info_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-26-ccc_bylaw_script,2016/04/26,ccc_bylaw_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-26-ccc_city_script,2016/04/26,ccc_city_script,19,19,0:00:18,18,0:02:55,0,342
2016-04-26-ccc_cty_online_script,2016/04/26,ccc_cty_online_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-26-ccc_feedback_script,2016/04/26,ccc_feedback_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-26-ccc_fpb_script,2016/04/26,ccc_fpb_script,1,1,0:00:10,10,0:00:10,0,10
2016-04-26-ccc_help_script,2016/04/26,ccc_help_script,23,21,0:00:22,22,0:01:10,2,462
2016-04-26-ccc_link_script,2016/04/26,ccc_link_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-26-ccc_media_line_script,2016/04/26,ccc_media_line_script,1,1,0:00:17,17,0:00:17,0,17
2016-04-26-ccc_priority_script,2016/04/26,ccc_priority_script,23,22,0:00:15,15,0:01:23,1,330
2016-04-26-ccc_tax_script,2016/04/26,ccc_tax_script,11,10,0:00:41,41,0:01:52,1,410
2016-04-26-ccc_waste_recycling_script,2016/04/26,ccc_waste_recycling_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-27-ccc_311_calgary_script,2016/04/27,ccc_311_calgary_script,3393,3015,0:01:37,97,0:07:59,378,292455
2016-04-27-ccc_311_lobby_ph_script,2016/04/27,ccc_311_lobby_ph_script,4,3,0:00:10,10,0:00:15,1,30
2016-04-27-ccc_aserv_info_script,2016/04/27,ccc_aserv_info_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-27-ccc_bylaw_script,2016/04/27,ccc_bylaw_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-27-ccc_city_script,2016/04/27,ccc_city_script,22,21,0:00:24,24,0:01:24,1,504
2016-04-27-ccc_cty_online_script,2016/04/27,ccc_cty_online_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-27-ccc_feedback_script,2016/04/27,ccc_feedback_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-27-ccc_fpb_script,2016/04/27,ccc_fpb_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-27-ccc_help_script,2016/04/27,ccc_help_script,63,58,0:00:16,16,0:00:53,5,928
2016-04-27-ccc_link_script,2016/04/27,ccc_link_script,0,0,0:00:00,0,0:00:00,0,0
2016-04-27-ccc_media_line_script,2016/04/27,ccc_media_line_script,5,3,0:00:21,21,0:00:26,2,63
2016-04-27-ccc_priority_script,2016/04/27,ccc_priority_script,30,29,0:00:15,15,0:01:24,1,435
2016-04-27-ccc_tax_script,2016/04/27,ccc_tax_script,25,22,0:01:30,90,0:07:49,3,1980
2016-04-27-ccc_waste_recycling_script,2016/04/27,ccc_waste_recycling_script,0,0,0:00:00,0,0:00:00,0,0
